bodyid,pre,type,species,region,hemilineage,neurotransmitter_verified,neurotransmitter_verified_source,neurotransmitter_verified_evidence,neurotransmitter_verified_confidence
5813041206,223,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,immuno,5
5813041206,223,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,immuno,5
5813041206,223,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,immuno,5
5813041206,223,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,immuno,5
5813047662,261,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813047662,261,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813047662,261,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813047662,261,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813047662,261,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,immuno,5
5813047662,261,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,immuno,5
5813047662,261,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,immuno,5
5813047662,261,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,immuno,5
5813053821,241,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813053821,241,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813053821,241,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813053821,241,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813053821,241,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,immuno,5
5813053821,241,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,immuno,5
5813053821,241,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,immuno,5
5813053821,241,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,immuno,5
5813053878,260,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813053878,260,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813053878,260,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813053878,260,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813053878,260,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,immuno,5
5813053878,260,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,immuno,5
5813053878,260,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,immuno,5
5813053878,260,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,immuno,5
5813053885,288,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813053885,288,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813053885,288,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813053885,288,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813053885,288,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,immuno,5
5813053885,288,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,immuno,5
5813053885,288,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,immuno,5
5813053885,288,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,immuno,5
5813053886,289,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813053886,289,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813053886,289,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813053886,289,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813053886,289,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,immuno,5
5813053886,289,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,immuno,5
5813053886,289,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,immuno,5
5813053886,289,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,immuno,5
5813053888,268,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813053888,268,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813053888,268,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813053888,268,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813053888,268,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,immuno,5
5813053888,268,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,immuno,5
5813053888,268,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,immuno,5
5813053888,268,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,immuno,5
5813053935,232,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813053935,232,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813053935,232,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813053935,232,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813053935,232,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,immuno,5
5813053935,232,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,immuno,5
5813053935,232,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,immuno,5
5813053935,232,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,immuno,5
5813053937,249,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813053937,249,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813053937,249,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813053937,249,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813053937,249,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,immuno,5
5813053937,249,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,immuno,5
5813053937,249,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,immuno,5
5813053937,249,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,immuno,5
5813054085,257,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813054085,257,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813054085,257,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813054085,257,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813054085,257,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,immuno,5
5813054085,257,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,immuno,5
5813054085,257,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,immuno,5
5813054085,257,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,immuno,5
5813054086,236,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813054086,236,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813054086,236,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813054086,236,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813054086,236,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,immuno,5
5813054086,236,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,immuno,5
5813054086,236,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,immuno,5
5813054086,236,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,immuno,5
5813055923,248,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813055923,248,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813055923,248,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813055923,248,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813055923,248,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,immuno,5
5813055923,248,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,immuno,5
5813055923,248,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,immuno,5
5813055923,248,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,immuno,5
5813055924,234,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813055924,234,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813055924,234,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813055924,234,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813055924,234,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,immuno,5
5813055924,234,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,immuno,5
5813055924,234,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,immuno,5
5813055924,234,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,immuno,5
5813056120,211,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813056120,211,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813056120,211,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813056120,211,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813056120,211,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,immuno,5
5813056120,211,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,immuno,5
5813056120,211,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,immuno,5
5813056120,211,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,immuno,5
5813056121,217,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813056121,217,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813056121,217,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813056121,217,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813056121,217,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,immuno,5
5813056121,217,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,immuno,5
5813056121,217,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,immuno,5
5813056121,217,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,immuno,5
5813056309,283,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813056309,283,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813056309,283,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813056309,283,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813056309,283,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,immuno,5
5813056309,283,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,immuno,5
5813056309,283,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,immuno,5
5813056309,283,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,immuno,5
5813056311,270,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813056311,270,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813056311,270,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813056311,270,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813056311,270,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,immuno,5
5813056311,270,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,immuno,5
5813056311,270,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,immuno,5
5813056311,270,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,immuno,5
5813056383,236,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813056383,236,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813056383,236,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813056383,236,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813056383,236,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,immuno,5
5813056383,236,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,immuno,5
5813056383,236,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,immuno,5
5813056383,236,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,immuno,5
5813056414,211,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813056414,211,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813056414,211,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813056414,211,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813056414,211,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,immuno,5
5813056414,211,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,immuno,5
5813056414,211,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,immuno,5
5813056414,211,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,immuno,5
5813057191,226,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813057191,226,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813057191,226,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813057191,226,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813057191,226,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,immuno,5
5813057191,226,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,immuno,5
5813057191,226,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,immuno,5
5813057191,226,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,immuno,5
5813057210,239,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813057210,239,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813057210,239,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813057210,239,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813057210,239,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,immuno,5
5813057210,239,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,immuno,5
5813057210,239,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,immuno,5
5813057210,239,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,immuno,5
5813057468,242,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813057468,242,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813057468,242,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813057468,242,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813057468,242,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,immuno,5
5813057468,242,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,immuno,5
5813057468,242,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,immuno,5
5813057468,242,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,immuno,5
5813057869,256,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813057869,256,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813057869,256,KCg-m,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813057869,256,KCg-m,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
5813057869,256,KCg-m,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,immuno,5
5813057869,256,KCg-m,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,immuno,5
