species,region,cell_type,hemilineage,neurotransmitter_verified,neurotransmitter_verified_source,neurotransmitter_verified_evidence,neurotransmitter_verified_confidence
adult_drosophila_melanogaster,vnc,IN20A.22A016,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A017,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A018,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A019,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A021,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A022,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A023,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A024,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A025,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A026,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A027,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A028,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A029,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A030,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A032,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A033,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A034,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A035,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A036,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A037,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A038,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A039,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A040,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A041,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A042,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A043,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A044,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A045,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A046,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A047,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A048,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A049,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A050,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A051,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A052,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A053,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A054,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A055,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A056,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A057,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A058,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A059,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A060,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A061,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A062,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A063,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A064,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A065,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A066,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A067,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A068,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A069,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A070,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A071,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A072,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A073,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A074,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A076,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A077,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A078,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A079,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A080,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A081,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A082,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A083,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A084,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A085,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A086,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A087,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A088,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A089,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A090,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A091,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN20A.22A092,20A.22A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B001,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B005,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B006,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B007,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B008,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B009,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B011,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B012,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B013,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B014,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B016,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B017,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B018,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B020,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B021,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B022,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B023,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B024,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B025,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B027,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B028,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B029,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B030,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B031,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B032,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B033,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B034,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B035,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B036,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B037,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B038,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B039,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B040,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B041,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B042,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B043,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B044,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B045,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B046,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B047,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B048,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B049,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B050,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B051,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B052,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B053,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B054,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B055,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B056,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B057,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B058,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B059,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B060,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B061,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B062,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B063,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B064,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B065,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B066,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B067,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B068,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B069,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B070,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B071,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B072,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B073,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B074,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B075,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B076,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B077,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B078,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B079,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B080,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B081,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B082,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B083,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B084,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B085,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B086,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B087,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B088,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B089,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B090,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B091,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B092,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B093,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,vnc,IN23B094,23B,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,midbrain,ISN,putative_primary,"octopamine, acetylcholine",Meschi et al. 2024,immuno,5
adult_drosophila_melanogaster,midbrain,IbSpsP,DM6_IbSpsP,"acetylcholine, gaba-negative, glutamate-negative","Wolff et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,midbrain,KCa'b'-ap1,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,KCa'b'-ap1,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,KCa'b'-ap1,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,KCa'b'-ap1,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,KCa'b'-ap1,MBp4,acetylcholine,Barnstedt et al. 2016,immuno,5
adult_drosophila_melanogaster,midbrain,KCa'b'-ap1,MBp1,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCa'b'-ap1,MBp2,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCa'b'-ap1,MBp3,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCa'b'-ap1,MBp4,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCa'b'-ap2,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,KCa'b'-ap2,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,KCa'b'-ap2,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,KCa'b'-ap2,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,KCa'b'-ap2,MBp1,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCa'b'-ap2,MBp2,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCa'b'-ap2,MBp3,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCa'b'-ap2,MBp4,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCa'b'-m,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,KCa'b'-m,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,KCa'b'-m,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,KCa'b'-m,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,KCa'b'-m,MBp1,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCa'b'-m,MBp2,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCa'b'-m,MBp3,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCa'b'-m,MBp4,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCab,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,KCab,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,KCab,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,KCab,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,KCab,MBp1,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCab,MBp2,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCab,MBp3,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCab,MBp4,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCab-c,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,KCab-c,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,KCab-c,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,KCab-c,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,KCab-c,MBp1,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCab-c,MBp2,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCab-c,MBp3,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCab-c,MBp4,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCab-m,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,KCab-m,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,KCab-m,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,KCab-m,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,KCab-m,MBp1,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCab-m,MBp2,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCab-m,MBp3,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCab-m,MBp4,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCab-p,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,KCab-p,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,KCab-p,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,KCab-p,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,KCab-p,MBp1,acetylcholine,Barnstedt et al. 2016,immuno,5
adult_drosophila_melanogaster,midbrain,KCab-p,MBp2,acetylcholine,Barnstedt et al. 2016,immuno,5
adult_drosophila_melanogaster,midbrain,KCab-p,MBp3,acetylcholine,Barnstedt et al. 2016,immuno,5
adult_drosophila_melanogaster,midbrain,KCab-p,MBp4,acetylcholine,Barnstedt et al. 2016,immuno,5
adult_drosophila_melanogaster,midbrain,KCab-s,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,KCab-s,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,KCab-s,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,KCab-s,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,KCab-s,MBp1,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCab-s,MBp2,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCab-s,MBp3,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCab-s,MBp4,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCapbp-ap1,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,KCapbp-ap1,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
