species,region,cell_type,hemilineage,known_nt,known_nt_source,known_nt_evidence,known_nt_confidence
adult_drosophila_melanogaster,midbrain,SMP540,SMPpd2,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP540,SMPpd2,glutamate,"Ma et al., 2021",scRNA-seq,3
adult_drosophila_melanogaster,midbrain,SMP540,SMPpd2,glutamate,"Reinhard et al., 2023",scRNA-seq,3
adult_drosophila_melanogaster,midbrain,SMP549,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP552,CLp1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP588,SMPp&v1_ventral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMP597,VLPd&p1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,"SMP602,SMP094",SMPad1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMPp&v1A_H01,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMPp&v1A_P03,SMPp&v1_posterior,glutamate,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,SMPp&v1A_S02,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMPp&v1A_S03,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMPp&v1B_H01,SMPp&v1_ventral,"acetylcholine-negative, glutamate-negative, gaba-negative, serotonin-negative, dopamine-negative, tyramine-negative, octopamine-negative","Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,midbrain,SMPp&v1B_M01,SMPp&v1_ventral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMPp&v1B_M02,SMPp&v1_ventral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMPp&v1_posterior__0,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMPp&v1_posterior__1,SMPp&v1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,SMPp&v1_ventral__0,SMPp&v1_ventral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,optic_lobes,T1,NA,"acetylcholine-negative, glutamate-negative, gaba-negative, dopamine-negative, serotonin-negative, octopamine-negative","Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,T2,NA,acetylcholine,"Konstantinides et  al., 2018 )",FACS RNA-seq,1
adult_drosophila_melanogaster,optic_lobes,T3,NA,acetylcholine,"Konstantinides et  al., 2018 )",FACS RNA-seq,1
adult_drosophila_melanogaster,optic_lobes,T4a,NA,acetylcholine,Takemura et al. 2011,RT-PCR,3
adult_drosophila_melanogaster,optic_lobes,T4b,NA,acetylcholine,Takemura et al. 2011,RT-PCR,3
adult_drosophila_melanogaster,optic_lobes,T4c,NA,acetylcholine,Takemura et al. 2011,RT-PCR,3
adult_drosophila_melanogaster,optic_lobes,T4d,NA,acetylcholine,Takemura et al. 2011,RT-PCR,3
adult_drosophila_melanogaster,optic_lobes,T5a,NA,acetylcholine,Mauss et al. 2014,immuno,5
adult_drosophila_melanogaster,optic_lobes,T5a,NA,acetylcholine,Shinomiya et al. 2014,RT-PCR,3
adult_drosophila_melanogaster,optic_lobes,T5b,NA,acetylcholine,Mauss et al. 2014,immuno,5
adult_drosophila_melanogaster,optic_lobes,T5b,NA,acetylcholine,Shinomiya et al. 2014,RT-PCR,3
adult_drosophila_melanogaster,optic_lobes,T5c,NA,acetylcholine,Mauss et al. 2014,immuno,5
adult_drosophila_melanogaster,optic_lobes,T5c,NA,acetylcholine,Shinomiya et al. 2014,RT-PCR,3
adult_drosophila_melanogaster,optic_lobes,T5d,NA,acetylcholine,Mauss et al. 2014,immuno,5
adult_drosophila_melanogaster,optic_lobes,T5d,NA,acetylcholine,Shinomiya et al. 2014,RT-PCR,3
adult_drosophila_melanogaster,optic_lobes,Tlp4,NA,glutamate,"Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,optic_lobes,Tlp6,NA,glutamate,"Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,optic_lobes,Tm1,NA,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,Tm12,NA,acetylcholine,"Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,optic_lobes,Tm16,NA,acetylcholine,"Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,optic_lobes,Tm2,NA,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,Tm20,NA,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,Tm3,NA,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,Tm30,NA,gaba,"Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,optic_lobes,Tm4,NA,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,Tm9,NA,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,TmY11,NA,acetylcholine,Varija Raghu et al. 2011,MARCM,1
adult_drosophila_melanogaster,optic_lobes,TmY15,NA,gaba,Takemura et al. 2017,immuno,5
adult_drosophila_melanogaster,optic_lobes,TmY16,NA,glutamate,"Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,optic_lobes,TmY18,NA,acetylcholine,"Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,optic_lobes,TmY20,NA,acetylcholine,Gao et al. 2008,intersection,4
adult_drosophila_melanogaster,optic_lobes,TmY20,NA,acetylcholine,"Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,optic_lobes,TmY3,NA,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,TmY4,NA,acetylcholine,Konstantinides et al. 2022,sc-RNAseq,2
adult_drosophila_melanogaster,optic_lobes,TmY5a,NA,glutamate,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,TmYem1,NA,acetylcholine,"Nern et al., 2024",EASI-FISH,4
adult_drosophila_melanogaster,midbrain,TuBu01a,AOTUv3_dorsal,acetylcholine,"Duan et al., 2023",immuno,5
adult_drosophila_melanogaster,midbrain,TuBu01a,AOTUv3_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,TuBu01b,AOTUv3_dorsal,acetylcholine,"Duan et al., 2023",immuno,5
adult_drosophila_melanogaster,midbrain,TuBu01b,AOTUv3_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,TuBu02,AOTUv4_dorsal,acetylcholine,"Duan et al., 2023",immuno,5
adult_drosophila_melanogaster,midbrain,TuBu02,AOTUv4_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,"TuBu03,TuBu04",AOTUv4_dorsal,acetylcholine,"Duan et al., 2023",immuno,5
adult_drosophila_melanogaster,midbrain,"TuBu03,TuBu04",AOTUv4_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,TuBu05,AOTUv4_dorsal,acetylcholine,"Duan et al., 2023",immuno,5
adult_drosophila_melanogaster,midbrain,TuBu05,AOTUv4_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,TuBu06a,AOTUv3_dorsal,acetylcholine,"Duan et al., 2023",immuno,5
adult_drosophila_melanogaster,midbrain,TuBu06a,AOTUv3_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,TuBu06b,AOTUv3_dorsal,acetylcholine,"Duan et al., 2023",immuno,5
adult_drosophila_melanogaster,midbrain,TuBu06b,AOTUv3_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,TuBu07,AOTUv3_dorsal,acetylcholine,"Duan et al., 2023",immuno,5
adult_drosophila_melanogaster,midbrain,TuBu07,AOTUv3_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,TuBu08,AOTUv3_dorsal,acetylcholine,"Duan et al., 2023",immuno,5
adult_drosophila_melanogaster,midbrain,TuBu08,AOTUv3_dorsal,gaba-negative,"Duan et al., 2023",immuno,5
adult_drosophila_melanogaster,midbrain,TuBu08,AOTUv3_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,"TuBu09,TuBu10",AOTUv3_dorsal,acetylcholine,"Duan et al., 2023",immuno,5
adult_drosophila_melanogaster,midbrain,"TuBu09,TuBu10",AOTUv3_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,VA1d_adPN,ALad1,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VA1d_adPN,ALad1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,VA1d_vPN,ALv1,gaba,"Liang et al., 2013","immuno, MARCM",5
adult_drosophila_melanogaster,midbrain,VA1v_adPN,ALad1,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VA1v_adPN,ALad1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,VA1v_vPN,ALv1,gaba,"Liang et al., 2013","immuno, MARCM",5
adult_drosophila_melanogaster,midbrain,VA2_adPN,ALad1__prim,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VA3_adPN,ALad1,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VA3_adPN,ALad1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,VA4_lPN,ALl1_ventral,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VA5_lPN,ALl1_ventral,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VA6_adPN,ALad1__prim,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VA7l_adPN,ALad1__prim,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VA7m_lPN,ALl1_ventral,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VC1_lPN,ALl1_ventral,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VC2_lPN,ALl1_ventral,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VC3_adPN,ALad1,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VC3_adPN,ALad1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,VC4_adPN,ALad1,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VC4_adPN,ALad1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,VC5_lvPN,ALlv1,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VC5_lvPN,ALlv1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,VCH,putative_primary,gaba,Wei et al. 2019,intersection,4
adult_drosophila_melanogaster,midbrain,VES003,ALlv1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,VES019,PSa1,gaba,"Ito et al., 2013",immuno,5
adult_drosophila_melanogaster,midbrain,VES020,PSa1,gaba,"Ito et al., 2013",immuno,5
adult_drosophila_melanogaster,midbrain,VES021,PSa1,gaba,"Ito et al., 2013",immuno,5
adult_drosophila_melanogaster,midbrain,VES022,PSa1,gaba,"Ito et al., 2013",immuno,5
adult_drosophila_melanogaster,midbrain,VES023,PSa1,gaba,"Ito et al., 2013",immuno,5
adult_drosophila_melanogaster,midbrain,VES024,PSa1,gaba,"Ito et al., 2013",immuno,5
adult_drosophila_melanogaster,midbrain,VES047,putative_primary,dopamine,"Chiang et al., 2011",MCFO,3
adult_drosophila_melanogaster,midbrain,VES060,DL2_ventral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,VES061,DL2_ventral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,VES073,DM5_central,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,VES074,DM5_central,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,VES076,PSp2,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,VES077,PSp2,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,VL1_ilPN,putative_primary,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VL1_vPN,ALv1,gaba,"Liang et al., 2013","immuno, MARCM",5
adult_drosophila_melanogaster,midbrain,VL2a_adPN,ALad1__prim,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VL2a_vPN,ALv1,gaba,"Liang et al., 2013","immuno, MARCM",5
adult_drosophila_melanogaster,midbrain,VL2p_adPN,ALad1__prim,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VL2p_vPN,ALv1,gaba,"Liang et al., 2013","immuno, MARCM",5
adult_drosophila_melanogaster,midbrain,VLPa1_lateral_39,VLPa1_lateral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,VLPa1_lateral_42,VLPa1_lateral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,VLPa1_lateral__0,VLPa1_lateral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,VLPd&p1_dorsal_9,VLPd&p1_dorsal,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,VLPd&p1_posterior__0,VLPd&p1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,VLPd&p1_posterior__2,VLPd&p1_posterior,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,VLPd1_7,VLPd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,VLPd1__0,VLPd1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,VLPp2_20,VLPp2,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,VLPp2_37,VLPp2,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,VM1_lPN,ALl1_ventral,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VM2_adPN,ALad1,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VM2_adPN,ALad1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,VM3_adPN,ALad1__prim,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VM4_adPN,ALad1__prim,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VM4_lvPN,ALlv1,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VM4_lvPN,ALlv1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,VM5d_adPN,ALad1,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VM5d_adPN,ALad1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,VM5v_adPN,ALad1,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VM5v_adPN,ALad1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,VM6_adPN,ALad1__prim,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VM7d_adPN,ALad1,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VM7d_adPN,ALad1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,VM7v_adPN,ALad1,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VM7v_adPN,ALad1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,VP1l+VP3_ilPN,putative_primary,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VP1l+_lvPN,ALlv1,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VP1l+_lvPN,ALlv1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,VP1m+VP5_ilPN,putative_primary,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VP1m+_lvPN,ALlv1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,VP2+_adPN,ALad1,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VP2+_adPN,ALad1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,VP2_adPN,ALad1,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VP2_adPN,ALad1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,VP3+_vPN,ALv1,gaba,"Liang et al., 2013","immuno, MARCM",5
adult_drosophila_melanogaster,midbrain,VP4+_vPN,ALv1,gaba,"Liang et al., 2013","immuno, MARCM",5
adult_drosophila_melanogaster,midbrain,VP4_vPN,ALv1,gaba,"Liang et al., 2013","immuno, MARCM",5
adult_drosophila_melanogaster,midbrain,VP5+Z_adPN,ALad1,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,VP5+Z_adPN,ALad1,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
adult_drosophila_melanogaster,midbrain,VS1,putative_primary,acetylcholine,"Zhao et  al., 2023",FISH,3
adult_drosophila_melanogaster,midbrain,VS2,putative_primary,acetylcholine,"Zhao et  al., 2023",FISH,3
adult_drosophila_melanogaster,midbrain,VS3,putative_primary,acetylcholine,"Zhao et  al., 2023",FISH,3
adult_drosophila_melanogaster,midbrain,VS4,putative_primary,acetylcholine,"Zhao et  al., 2023",FISH,3
adult_drosophila_melanogaster,midbrain,VS5,putative_primary,acetylcholine,"Zhao et  al., 2023",FISH,3
adult_drosophila_melanogaster,midbrain,VS6,putative_primary,acetylcholine,"Zhao et  al., 2023",FISH,3
adult_drosophila_melanogaster,midbrain,VS7,putative_primary,acetylcholine,"Zhao et  al., 2023",FISH,3
adult_drosophila_melanogaster,midbrain,VS8,putative_primary,acetylcholine,"Zhao et  al., 2023",FISH,3
adult_drosophila_melanogaster,midbrain,VST1,putative_primary,acetylcholine,"Zhao et  al., 2023",FISH,3
adult_drosophila_melanogaster,midbrain,VST2,putative_primary,acetylcholine,"Zhao et  al., 2023",FISH,3
adult_drosophila_melanogaster,midbrain,VSm,putative_primary,acetylcholine,"Zhao et  al., 2023",FISH,3
adult_drosophila_melanogaster,midbrain,V_ilPN,putative_primary,acetylcholine,"Tanaka et al., 2012","immuno, tract based",3
adult_drosophila_melanogaster,midbrain,WED056,WEDa1,gaba,"Ito et al., 2014",immuno,5
adult_drosophila_melanogaster,midbrain,WED057,WEDa1,gaba,"Ito et al., 2014",immuno,5
adult_drosophila_melanogaster,midbrain,WED071,AOTUv3_ventral,gaba-negative,"Ito et al., 2013","immuno, lineage based",2
